strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S202,PCR contrarian bearish,flow_sentiment,Q,pcr_low,52.0,52.0,1.0,0.3076923076923077,29.33649494765181,1525.4977372778942,1.421205852511826,,0.1712284304381969,-0.3749048192505495,0.1712284304381969
S204,GEX positive fade,flow_sentiment,Q,gex_positive,83.0,18.0,0.216867469879518,0.5,1.9259398316709813,159.8530060286915,1.1865057897451563,,0.1076230497936009,-0.0173056604431688,0.0233399385094556
S205,GEX negative trend follow,flow_sentiment,Q,gex_negative,51.0,23.0,0.4509803921568627,0.2608695652173913,-12.97012994190449,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.0519115884303365
S206,Dealer delta hedge proxy,flow_sentiment,Q,dealer_flow,10.0,1.0,0.1,1.0,6.562416360747733,65.62416360747733,inf,,0.2969419167759155,0.2969419167759155,0.0296941916775915
S207,OI change breakout,flow_sentiment,Q,oi_breakout,6.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S208,Vol weighted PCR skew,flow_sentiment,Q,pcr_skew,65.0,39.0,0.6,0.3076923076923077,16.864582844452375,1096.197884889404,1.3909551085345924,,0.2191221359341433,-0.3720573102602472,0.1314732815604859
S209,Dark pool print call,flow_sentiment,Q,dark_pool,5.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S210,13F lag overlay,flow_sentiment,Q,fundamental_lag,170.0,53.0,0.3117647058823529,0.4339622641509434,1.6001647933518433,272.0280148698132,1.0958823763848844,,0.0688221745456621,-0.1357298798464723,0.0214563250054123
S211,Fixed 1pct risk per trade,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S212,Kelly half sizing,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S213,Tier0 1 contract 75 max,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S214,Tier1 2pct equity,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S215,Max 3 concurrent,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S216,Max 20pct premium at risk,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S217,Stop minus 50pct premium,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S218,Stop underlying minus 1pct,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S219,Profit take plus 50pct,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S220,Sector correlation cap,risk_overlay,Q,gap_down,23.0,23.0,1.0,0.2608695652173913,-28.75985334944039,-661.4766270371288,0.6196641568723132,,-0.1151083047803114,-0.3618023226805774,-0.1151083047803114
S001,Long ATM call,directional_long,QCOM,momentum,4798.0,446.0,0.1253513209668353,0.5538116591928252,3.401716529864184,12103.307413256767,2.028919994638169,,0.2419370127419091,0.0662923010665708,0.0303271241379683
S002,Long OTM call 5pct,directional_long,QCOM,momentum,4798.0,307.0,0.0948702101359703,0.504885993485342,1.8439673083642265,5967.078209866636,1.812590883780224,,0.2509075782395887,0.002745197443503,0.0238036546722971
S003,Long deep OTM call,directional_long,QCOM,momentum,4798.0,70.0,0.0867410161090458,0.4,0.9474537098429452,764.5951438432568,1.826376222773322,,0.279039756842305,-0.2652393222895072,0.0242041920433226
S004,Long ITM call replacement,directional_long,QCOM,momentum,4798.0,554.0,0.146174142480211,0.555956678700361,3.9156677039386176,14840.380597927362,1.8744097093707928,,0.1729018439510917,0.0592755586769233,0.0252737787727981
S005,Long ATM put,directional_long,QCOM,breakdown,3881.0,469.0,0.1678596993557623,0.535181236673774,6.568372239675078,18352.032037652167,2.70082147638544,,0.2661799787448129,0.0480169446514925,0.0446808912066275
S006,Long OTM put hedge,directional_long,QCOM,breakdown,3881.0,319.0,0.1343157894736842,0.5015673981191222,5.060899064879721,12019.63527908934,3.0162376354902327,,0.3447513645555671,0.0065558024219962,0.0463055517024109
S007,Long put crash hedge,directional_long,QCOM,breakdown,3881.0,469.0,0.1678596993557623,0.535181236673774,6.568372239675078,18352.032037652167,2.70082147638544,,0.2661799787448129,0.0480169446514925,0.0446808912066275
S008,Long call MA pullback,directional_long,QCOM,pullback_ma,1380.0,167.0,0.1427350427350427,0.5029940119760479,0.3893744710303159,455.5681311054696,1.1048975418685818,,0.0503388056826597,0.0059345075757058,0.0071851115803454
S009,Long call vol spike uptrend,directional_long,QCOM,volume_spike,358.0,64.0,0.3232323232323232,0.34375,7.407386161463044,1466.6624599696825,1.5217744909537612,,0.2704768999174353,-0.3237765851861662,0.0874268767409891
S010,Long put support break,directional_long,QCOM,breakdown,3881.0,469.0,0.1678596993557623,0.535181236673774,6.568372239675078,18352.032037652167,2.70082147638544,,0.2661799787448129,0.0480169446514925,0.0446808912066275
S011,Long call RSI oversold,directional_long,QCOM,rsi_oversold,768.0,131.0,0.2421441774491682,0.3435114503816794,-3.80225546946968,-2057.0202089830964,0.5903554186991475,,-0.1752065077849599,-0.310105178085163,-0.0424252357113304
S012,Long put RSI overbought,directional_long,QCOM,rsi_overbought,1281.0,183.0,0.1957219251336898,0.3005464480874317,-3.5127800191200795,-3284.4493178772746,0.5974550663749346,,-0.0889792253161754,-0.2015683633060526,-0.0174151852757862
S013,Long call MACD bull cross,directional_long,QCOM,macd_bull,4798.0,446.0,0.1253513209668353,0.5538116591928252,3.401716529864184,12103.307413256767,2.028919994638169,,0.2419370127419091,0.0662923010665708,0.0303271241379683
S014,Long put MACD bear cross,directional_long,QCOM,macd_bear,3881.0,469.0,0.1678596993557623,0.535181236673774,6.568372239675078,18352.032037652167,2.70082147638544,,0.2661799787448129,0.0480169446514925,0.0446808912066275
S015,Long call earnings drift,directional_long,QCOM,earnings_positive,1063.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S016,Long put guidance gap,directional_long,QCOM,earnings_negative,213.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S017,Long call sector leader,directional_long,QCOM,sector_leader,465.0,65.0,0.2304964539007092,0.7846153846153846,30.39844187170044,8572.360607819523,95.8059725341478,,1.2639117733381433,0.5762470909803752,0.291327181797799
S018,Long put sector laggard,directional_long,QCOM,sector_laggard,471.0,74.0,0.2364217252396166,0.7972972972972973,28.328497803468544,8866.819812485655,82.18381588591636,,0.9443733219274408,0.5395899378474536,0.2232703700403534
S019,Long call 52wk high BO,directional_long,QCOM,high_52w_break,198.0,7.0,0.0426829268292682,0.8571428571428571,1.5146914532377307,248.4093983309878,48.653638364866616,,0.6263241061865179,0.1967259279912447,0.026733345995766
S020,Long put 52wk low BD,directional_long,QCOM,low_52w_break,22.0,1.0,0.0555555555555555,1.0,1.791112350601445,32.24002231082601,inf,,0.5970374502004817,0.5970374502004817,0.03316874723336
S021,Cash secured short put,directional_short,QCOM,support_retest,4798.0,281.0,0.0900641025641025,0.6334519572953736,-0.849474430728123,-2650.3602238717444,0.7257336511063422,,-0.1250136462461823,0.182951814243623,-0.0112592418574286
S022,Covered short call,directional_short,QCOM,resistance_retest,3881.0,344.0,0.1355397951142632,0.6133720930232558,0.2180918779550943,553.5171862500306,1.0585594140623185,,-0.0878922726121453,0.1888742939505037,-0.0119129006219771
S023,Short OTM put high IV,directional_short,QCOM,iv_rank_high,949.0,121.0,0.2322456813819577,0.371900826446281,-18.75464422788388,-9771.169642727496,0.1301919470900144,,-1.0410938462972017,-0.4481834129468603,-0.2417895497158567
S024,Short OTM call covered,directional_short,QCOM,iv_rank_high,949.0,145.0,0.2675276752767527,0.4620689655172413,-13.149138617447448,-7126.833130656519,0.2710463559003706,,-0.7128140476126076,-0.0892814678277193,-0.1906974850624134
S028,Short put IV crush post event,directional_short,QCOM,post_event_iv,451.0,219.0,0.9521739130434784,0.4840182648401826,-48.32581507712978,-11114.937467739848,0.2276921172951876,,-0.7411270407585716,-0.0524969013106091,-0.7056818344614225
S029,Short call failed BO,directional_short,QCOM,failed_breakout,306.0,127.0,0.9694656488549618,0.9606299212598424,39.50493661569153,5175.14669665559,875.9173902135243,,0.4831121565874395,0.4814317531358093,0.4683606403557619
S030,Short put failed BD,directional_short,QCOM,failed_breakdown,232.0,105.0,0.9292035398230089,0.9904761904761904,28.950032099179573,3271.353627207292,2294.047850876299,,0.4360824046557682,0.4592200000211082,0.4052093140606696
S031,Short premium IV>80,directional_short,QCOM,iv_rank_high,949.0,121.0,0.2322456813819577,0.371900826446281,-18.75464422788388,-9771.169642727496,0.1301919470900144,,-1.0410938462972017,-0.4481834129468603,-0.2417895497158567
S032,Short premium term inverted,directional_short,QCOM,term_inverted,1511.0,174.0,0.2023255813953488,0.3908045977011494,-16.898242123921857,-14532.4882265728,0.1270239825446814,,-1.0143659879352964,-0.4166445895739653,-0.2052321882566762
S033,Short put uptrend,directional_short,QCOM,uptrend,4798.0,281.0,0.0900641025641025,0.6334519572953736,-0.849474430728123,-2650.3602238717444,0.7257336511063422,,-0.1250136462461823,0.182951814243623,-0.0112592418574286
S034,Short call downtrend,directional_short,QCOM,downtrend,3881.0,344.0,0.1355397951142632,0.6133720930232558,0.2180918779550943,553.5171862500306,1.0585594140623185,,-0.0878922726121453,0.1888742939505037,-0.0119129006219771
S035,Short weekly put theta,directional_short,QCOM,uptrend,4798.0,281.0,0.0900641025641025,0.6334519572953736,-0.849474430728123,-2650.3602238717444,0.7257336511063422,,-0.1250136462461823,0.182951814243623,-0.0112592418574286
S036,Short monthly call vs stock,directional_short,QCOM,neutral,3819.0,103.0,0.0335395636600455,0.4757281553398058,-1.099593977441645,-3376.8531047232914,0.5027686453840506,,-0.0797343853104402,-0.0149486058957632,-0.0026742564920141
S037,Short put support,directional_short,QCOM,support_retest,4798.0,281.0,0.0900641025641025,0.6334519572953736,-0.849474430728123,-2650.3602238717444,0.7257336511063422,,-0.1250136462461823,0.182951814243623,-0.0112592418574286
S038,Short call resistance,directional_short,QCOM,resistance_retest,3881.0,344.0,0.1355397951142632,0.6133720930232558,0.2180918779550943,553.5171862500306,1.0585594140623185,,-0.0878922726121453,0.1888742939505037,-0.0119129006219771
S130,Short vol IV rank>80,volatility_greeks,QCOM,iv_rank_high,949.0,121.0,0.2322456813819577,0.371900826446281,-18.75464422788388,-9771.169642727496,0.1301919470900144,,-1.0410938462972017,-0.4481834129468603,-0.2417895497158567
S131,IV pct mean rev buy calls,volatility_greeks,QCOM,iv_rank_low,3198.0,315.0,0.1457658491439148,0.5174603174603175,2.7519457090877464,5946.95467733862,1.8440545222399136,,0.0890779891909778,0.0160739328045983,0.0129845287344553
S136,Theta harvest short opts,volatility_greeks,QCOM,iv_rank_high,949.0,121.0,0.2322456813819577,0.371900826446281,-18.75464422788388,-9771.169642727496,0.1301919470900144,,-1.0410938462972017,-0.4481834129468603,-0.2417895497158567
S137,Charm decay into expiry,volatility_greeks,QCOM,neutral,3819.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S144,IV>RV short vol,volatility_greeks,QCOM,iv_vs_hv_high,949.0,121.0,0.2322456813819577,0.371900826446281,-18.75464422788388,-9771.169642727496,0.1301919470900144,,-1.0410938462972017,-0.4481834129468603,-0.2417895497158567
S145,VIX call hedge,volatility_greeks,QCOM,crash_hedge,213.0,122.0,1.0,0.3770491803278688,2.8992459393533,353.7080046011028,1.099444137490371,,0.2304800922641753,-0.3426351724610873,0.2304800922641753
S147,Beta delta hedge SPY,volatility_greeks,QCOM,neutral,3819.0,114.0,0.0385395537525354,0.4912280701754385,1.424487193444119,4213.633118207706,1.9675079549685968,,0.1493984872020952,-0.0349968558211955,0.0057577510280726
S148,Vol surface smile trade,volatility_greeks,QCOM,skew_steep,1021.0,236.0,0.461839530332681,0.3813559322033898,3.6709831214352833,1875.8723750534296,1.2771591946658465,,0.2490186038284258,-0.2311085868669262,0.1150066350362201
S158,CPI jobs ORB options,event_seasonality,QCOM,macro_orb,1598.0,276.0,0.4850615114235501,0.358695652173913,10.28667071940817,5853.11563934325,1.6096374230687198,,0.4113442323847393,-0.998441518147792,0.1995272550759017
S163,A1 GapDown ATM call EOD,equity_signal,QCOM,gap_down,451.0,294.0,0.9545454545454546,0.4115646258503401,5.3162322064381415,1637.3995195829464,1.1546025982554031,,0.1925995384209156,-0.1541733816099581,0.1838450139472376
S165,GapDown long call 3 DTE,equity_signal,QCOM,gap_down,451.0,259.0,0.992337164750958,0.3822393822393822,13.135364416288237,3428.330112651227,1.392162025621033,,0.3343539567221331,-0.3365839995951955,0.331791857436906
S166,GapDown strong call,equity_signal,QCOM,gap_down_strong,213.0,151.0,0.993421052631579,0.4370860927152318,5.819039862097358,884.4940590387969,1.162339248241239,,0.3704054372957368,-0.1118544343117999,0.3679685594187912
S167,GapDown weak skip/half,equity_signal,QCOM,gap_down_weak,744.0,376.0,0.713472485768501,0.4680851063829787,0.3272067046357471,172.43793334303768,1.0139938330445606,,0.0298412578159735,-0.0668752838343177,0.0212909163924213
S168,GapUp long put EOD,equity_signal,QCOM,gap_up,570.0,309.0,0.9420731707317072,0.4466019417475728,15.454669033898014,5069.1314431185465,1.5647137188041156,,0.1185442423917788,-0.1623792003446643,0.1116773503020111
S169,VolumeSpike long call EOD,equity_signal,QCOM,volume_spike,358.0,64.0,0.3232323232323232,0.34375,7.407386161463044,1466.6624599696825,1.5217744909537612,,0.2704768999174353,-0.3237765851861662,0.0874268767409891
S170,Pullback50 long call 3 DTE,equity_signal,QCOM,pullback50,3364.0,344.0,0.1420313790255986,0.7790697674418605,11.17031050719801,27054.49204843357,31.99508991211292,,0.83065124972214,0.4140410041135919,0.1179785424873724
S172,52wkLow long call 7 DTE,equity_signal,QCOM,low_52w,94.0,22.0,0.2972972972972973,0.0,-19.47627497027646,-1441.2443478004582,0.0,,-0.634474278545521,-0.6000090464679217,-0.1886274882162359
S173,MomReversal long call,equity_signal,QCOM,mom_reversal,372.0,140.0,1.0,0.7071428571428572,101.34939742388036,14188.91563934325,12.214953812219068,,1.8113341093928657,1.1490557135735382,1.8113341093928657
S174,RubberBand long call EOD,equity_signal,QCOM,rubber_band,334.0,198.0,0.8959276018099548,0.8333333333333334,70.66420525100712,15616.789360472569,19.012803551188465,,0.9422566155768516,0.4903601267069691,0.8441937098833332
S175,RSIRecovery long call 3 DTE,equity_signal,QCOM,rsi_recovery,622.0,298.0,0.6696629213483146,0.3255033557046979,0.984793750681505,438.2332190532688,1.040312080114019,,0.0113466073178546,-0.410456725249795,0.0075984022038667
S176,Seasonal calendar match DTE,equity_signal,QCOM,seasonal,8697.0,1062.0,0.1668237511781338,0.4453860640301318,0.9694927640656034,6171.790936041632,1.166458469481758,,0.0732733648630727,-0.085431648249201,0.0122237375879018
S177,Regime bull calls only,equity_signal,QCOM,regime_bull,4798.0,446.0,0.1253513209668353,0.5538116591928252,3.401716529864184,12103.307413256767,2.028919994638169,,0.2419370127419091,0.0662923010665708,0.0303271241379683
S178,Regime bear puts only,equity_signal,QCOM,regime_bear,3881.0,469.0,0.1678596993557623,0.535181236673774,6.568372239675078,18352.032037652167,2.70082147638544,,0.2661799787448129,0.0480169446514925,0.0446808912066275
S179,Regime corr reduced size,equity_signal,QCOM,regime_corr,480.0,151.0,0.4934640522875817,0.4370860927152318,2.890503460911106,884.4940590387969,1.162339248241239,,0.3704054372957368,-0.1118544343117999,0.182781768077308
S180,Signal IV rank filter,equity_signal,QCOM,gap_down,451.0,294.0,0.9545454545454546,0.4115646258503401,5.3162322064381415,1637.3995195829464,1.1546025982554031,,0.1925995384209156,-0.1541733816099581,0.1838450139472376
S181,Signal low spread filter,equity_signal,QCOM,gap_down,451.0,294.0,0.9545454545454546,0.4115646258503401,5.3162322064381415,1637.3995195829464,1.1546025982554031,,0.1925995384209156,-0.1541733816099581,0.1838450139472376
S182,Signal OI filter,equity_signal,QCOM,gap_down,451.0,294.0,0.9545454545454546,0.4115646258503401,5.3162322064381415,1637.3995195829464,1.1546025982554031,,0.1925995384209156,-0.1541733816099581,0.1838450139472376
S183,GapDown VolumeSpike confirm,equity_signal,QCOM,gap_down_vol,79.0,52.0,0.981132075471698,0.3269230769230769,-9.251579769843064,-490.33372780168224,0.7837204716878178,,0.1753003909516588,-0.3237765851861662,0.1719928364054011
S184,Fade low vol gap long put,equity_signal,QCOM,gap_up_low_vol,236.0,107.0,0.9224137931034484,0.5327102803738317,26.24527348105099,3044.451723801916,2.088287484146912,,0.2060765226137214,0.0379334874362785,0.1900878268936913
S185,ORB breakout call 15m,intraday,QCOM,orb_breakout,2729.0,354.0,0.1891025641025641,1.0,22.21353253325,41583.732902244,inf,,0.9666262995737744,0.5768260724926414,0.182791511778374
S186,ORB breakdown put 15m,intraday,QCOM,orb_breakdown,2796.0,376.0,0.2090050027793218,1.0,24.63094921745032,44311.07764219313,inf,,0.8877186231641161,0.6027096451504562,0.1855376333016718
S187,First hour gap fade call,intraday,QCOM,gap_down,451.0,294.0,0.9545454545454546,0.4115646258503401,5.3162322064381415,1637.3995195829464,1.1546025982554031,,0.1925995384209156,-0.1541733816099581,0.1838450139472376
S188,VWAP reclaim long call,intraday,QCOM,vwap_reclaim,2029.0,560.0,0.360128617363344,0.8446428571428571,27.373296661541083,42565.4763086964,63.28702602407391,,0.6172202072803539,0.3264815463270417,0.2222786598565904
S189,VWAP rejection long put,intraday,QCOM,vwap_reject,2365.0,572.0,0.3485679463741621,0.8321678321678322,27.258102557573125,44730.54629697748,58.66954769572119,,0.5831592549624793,0.3377693750891855,0.2032706239113578
S190,Midday consolidation BO,intraday,QCOM,midday_breakout,3310.0,441.0,0.186864406779661,0.9863945578231292,18.21973300883381,42998.56990084779,6001.579456102793,,0.7943505731916525,0.4593340884436299,0.1484358486345418
S191,Power hour momentum call,intraday,QCOM,power_hour,2667.0,670.0,0.3884057971014493,0.4432835820895522,1.0491811321310067,1809.837452925984,1.078985828403048,,0.1012605630366496,-0.0873141793750583,0.0393301897011914
